"","Urticina felina","Metridium dianthus","Diadumene lineata","Semibalanus balanoides","Ostrea edulis","Anomia simplex","Hiatella arctica","Modiolus modiolus","Mytilus edulis","Placopecten magellanicus","Mya arenaria","Bugulina spicata","Crisia eburnea","Crisularia turrita","Dendrobeania murrayana","Membranipora membranacea","Patinella verrucaria","Schizoporella unicornis","Tricellaria inopinata","Cryptosula pallasiana","Electra pilosa","Bugula neritina","Celleporella hyalina","Flustrellidra hispida","Boreochiton ruber","Stenosemus albus","Pachycerianthus borealis","Metridium senile","Amphipoda","Cancer borealis","Cancer irroratus","Carcinus maenus","Homarus americanus","Pagurus acadianus","Hemigrapsus sanguineus","Isopoda","Cucumaria frondosa","Echinarachnius parma","Ophiopholis aculeata","Strongylocentrotus droebachiensis","Lacuna vincta","Littorina littorea","Littorina obtusata","Nudibranchia","Gastropoda","Nucella lapillus","Buccinum undatum","Crepidula fornicata","Littorina saxatilis","Tectura testudinalis","Testudinalia testudinalis","Thylacodes","Dynamena pumila","Obelia","Spirorbis","Sedentary Polychaete","Annelida","Asterias forbesi","Asterias rubens","Henricia sanguinolenta","Halichondria panicea","Halisarca dujardinii","Hymedesmia","Leucosolenia","Aplidium pallidum","Ciona savignyi","Boltenia echinata","Boltenia ovifera","Botrylloides violaceus","Botryllus schlosseri","Ciona intestinalis","Dendrodoa carnea","Didemnum albidum","Didemnum vexillum","Diplosoma listerianum","Small worm","Cyclopterus lumpus","Morone saxatilis","Myoxocephalus octodecemspinosus","Myoxocephalus scorpius","Pholis gunnellus","Pollachius virens","Pseudopleuronectes americanus","Tautoga onitis","Tautogolabrus adspersus","Urophycis regia","Gaidropsarus"
"Aplidium pallidum",0.77721881764688,0.779739219691657,0.815675274652683,0.794892120694737,0.72757299511164,0.78139577426141,0.716922263890159,0.752858318851184,0.752858318851184,0.714401861845381,0.653099179853044,0.67562019167251,0.761689888919378,0.64992835147413,0.714401861845381,0.714076648678313,0.64992835147413,0.688384808479933,0.67562019167251,0.688384808479933,0.688384808479933,0.714076648678313,0.688384808479933,0.688384808479933,0.821396993810787,0.786111365183898,0.689411262538492,0.79169080358141,0.883157006819314,0.807382338892446,0.807382338892446,0.896897263127941,0.833399392257894,0.835919794302672,0.861611634501052,0.853105277599927,0.833399392257894,0.768925881886643,0.833399392257894,0.795379940445339,0.849365326178644,0.863105582487271,0.901887252660142,0.87014848013659,0.85985345081659,0.884701769362887,0.804211510513532,0.69529558828013,0.788631767228676,0.853105277599927,0.64992835147413,0.64992835147413,0.78139577426141,0.738792849375489,0.794892120694737,0.715865321097188,0.760744738152586,0.807382338892446,0.871855849263697,0.707572385336951,0.677408864091385,0.677408864091385,0.677408864091385,0.64992835147413,0,0.652225169466549,0.606126203034645,0.541652692663394,0.631818043233025,0.670274500238828,0.567344532861774,0.606126203034645,0.606126203034645,0.677185280039026,0.631818043233025,0.8348628515097,0.814628494771182,0.814628494771182,0.814628494771182,0.814628494771182,0.814628494771182,0.814628494771182,0.814628494771182,0.814628494771182,0.814628494771182,0.814628494771182,0.840320334969562
"Ciona savignyi",0.719737390367593,0.845259509944409,0.816722054534183,0.769596634043721,0.71796904377166,0.782442554142911,0.782442554142911,0.695376891571898,0.695376891571898,0.656920434566094,0.798957285283088,0.692358506865047,0.762736668800878,0.715448641726882,0.656920434566094,0.73081496387085,0.715448641726882,0.753905098732685,0.692358506865047,0.753905098732685,0.753905098732685,0.73081496387085,0.753905098732685,0.753905098732685,0.822443773692287,0.86749596024269,0.770795857597284,0.79273758346291,0.884203786700814,0.95324044432249,0.95324044432249,0.913635578320477,0.914783987316687,0.981777899732715,0.95868776487088,0.934489872658719,0.914783987316687,0.914783987316687,0.856255780155899,0.86090023069809,0.824069839527628,0.853501631147291,0.876591766009126,0.87119526001809,0.86090023069809,0.923879793083122,0.869731800766284,0.747156925516022,0.934489872658719,0.934489872658719,0.715448641726882,0.715448641726882,0.782442554142911,0.726180676240129,0.769596634043721,0.716912100978688,0.793347358151163,0.95324044432249,0.95324044432249,0.853430490766995,0.619927436812098,0.678455643972885,0.619927436812098,0.715448641726882,0.652225169466549,0,0.607172982916146,0.607172982916146,0.525554640893523,0.564011097899326,0.58408284805431,0.607172982916146,0.607172982916146,0.61579113184345,0.58408284805431,0.916247446568493,0.896013089829975,0.896013089829975,0.896013089829975,0.896013089829975,0.837484882669187,0.896013089829975,0.896013089829975,0.896013089829975,0.896013089829975,0.896013089829975,0.872922954968139
"Boltenia echinata",0.732166631096477,0.799160543512505,0.710631421689686,0.68984826773174,0.746994318932488,0.676351921298413,0.736343587711007,0.707806132300781,0.707806132300781,0.669349675294978,0.752858318851184,0.695041515493358,0.656646035956381,0.669349675294978,0.669349675294978,0.733497972499161,0.669349675294978,0.707806132300781,0.695041515493358,0.707806132300781,0.707806132300781,0.733497972499161,0.707806132300781,0.707806132300781,0.71635314084779,0.761405327398193,0.724696891165381,0.746638617031007,0.778113153856317,0.907141477890586,0.907141477890586,0.916318586948789,0.868685020884783,0.935678933300812,0.961370773499192,0.828399239814222,0.868685020884783,0.868685020884783,0.868685020884783,0.814801264266187,0.744321473215647,0.882526906308119,0.796843399697145,0.765104627173593,0.754809597853593,0.904123093183735,0.82363283433438,0.714716912100979,0.888390906226816,0.828399239814222,0.669349675294978,0.669349675294978,0.676351921298413,0.693740662825086,0.749839934144334,0.610821468134191,0.736038700366881,0.907141477890586,0.907141477890586,0.807331524335092,0.632356677540982,0.572365011128388,0.632356677540982,0.669349675294978,0.606126203034645,0.607172982916146,0,0.561074016484242,0.586765856682622,0.625222313688425,0.586765856682622,0.501082350071648,0.501082350071648,0.572141427076029,0.586765856682622,0.87014848013659,0.849914123398071,0.849914123398071,0.849914123398071,0.849914123398071,0.849914123398071,0.849914123398071,0.849914123398071,0.849914123398071,0.849914123398071,0.849914123398071,0.875605963596451
"Boltenia ovifera",0.732166631096477,0.734687033141254,0.77062308810228,0.749839934144334,0.682520808561237,0.736343587711007,0.671870077339756,0.707806132300781,0.707806132300781,0.669349675294978,0.688384808479933,0.630568005122107,0.716637702368975,0.604876164923727,0.669349675294978,0.66902446212791,0.604876164923727,0.64333262192953,0.630568005122107,0.64333262192953,0.64333262192953,0.66902446212791,0.64333262192953,0.64333262192953,0.776344807260384,0.821396993810787,0.724696891165381,0.746638617031007,0.838104820268911,0.842667967519335,0.842667967519335,0.851845076577538,0.868685020884783,0.871205422929561,0.896897263127941,0.888390906226816,0.868685020884783,0.804211510513532,0.868685020884783,0.750327753894936,0.804313139628241,0.818053395936868,0.856835066109739,0.825096293586187,0.814801264266187,0.839649582812484,0.759159323963129,0.650243401729727,0.823917395855565,0.888390906226816,0.604876164923727,0.604876164923727,0.736343587711007,0.693740662825086,0.749839934144334,0.670813134546785,0.796030366779475,0.842667967519335,0.907141477890586,0.74285801396384,0.632356677540982,0.632356677540982,0.632356677540982,0.604876164923727,0.541652692663394,0.607172982916146,0.561074016484242,0,0.586765856682622,0.625222313688425,0.522292346311371,0.561074016484242,0.561074016484242,0.632133093488623,0.586765856682622,0.87014848013659,0.849914123398071,0.849914123398071,0.849914123398071,0.849914123398071,0.849914123398071,0.849914123398071,0.849914123398071,0.849914123398071,0.849914123398071,0.849914123398071,0.875605963596451
"Botrylloides violaceus",0.699330264134069,0.824852383710885,0.79631492830066,0.775531774342714,0.723904184070652,0.762035427909387,0.762035427909387,0.674969765338374,0.674969765338374,0.636513308332571,0.778550159049564,0.671951380631523,0.742329542567355,0.695041515493358,0.636513308332571,0.710407837637326,0.695041515493358,0.733497972499161,0.671951380631523,0.733497972499161,0.733497972499161,0.710407837637326,0.733497972499161,0.733497972499161,0.802036647458764,0.847088834009167,0.750388731363761,0.772330457229387,0.863796660467291,0.932833318088966,0.932833318088966,0.893228452086954,0.894376861083163,0.961370773499192,0.938280638637357,0.914082746425196,0.894376861083163,0.894376861083163,0.835848653922376,0.840493104464567,0.830004979826621,0.859436771446284,0.882526906308119,0.850788133784567,0.840493104464567,0.929814933382115,0.84932467453276,0.740408752299359,0.914082746425196,0.914082746425196,0.695041515493358,0.695041515493358,0.762035427909387,0.719432503023466,0.775531774342714,0.696504974745165,0.77294023191764,0.932833318088966,0.932833318088966,0.833023364533472,0.599520310578574,0.658048517739362,0.599520310578574,0.695041515493358,0.631818043233025,0.525554640893523,0.586765856682622,0.586765856682622,0,0.543603971665803,0.563675721820787,0.586765856682622,0.586765856682622,0.609042958626787,0.563675721820787,0.89584032033497,0.875605963596451,0.875605963596451,0.875605963596451,0.875605963596451,0.817077756435664,0.875605963596451,0.875605963596451,0.875605963596451,0.875605963596451,0.875605963596451,0.852515828734616
"Botryllus schlosseri",0.737786721139872,0.767604703395429,0.739067247985203,0.718284094027257,0.666656503755196,0.704787747593931,0.704787747593931,0.617722085022917,0.617722085022917,0.674969765338374,0.721302478734108,0.710407837637326,0.780785999573158,0.733497972499161,0.674969765338374,0.65316015732187,0.733497972499161,0.676250292183705,0.710407837637326,0.676250292183705,0.676250292183705,0.65316015732187,0.676250292183705,0.676250292183705,0.840493104464567,0.88554529101497,0.788845188369564,0.71508277691393,0.806548980151834,0.875585637773509,0.875585637773509,0.835980771771497,0.932833318088966,0.904123093183735,0.8810329583219,0.856835066109739,0.932833318088966,0.932833318088966,0.874305110928179,0.78324542414911,0.772757299511164,0.802189091130827,0.825279225992662,0.79354045346911,0.78324542414911,0.872567253066658,0.887781131538563,0.683161071983902,0.856835066109739,0.856835066109739,0.733497972499161,0.733497972499161,0.704787747593931,0.757888960029269,0.718284094027257,0.639257294429708,0.715692551602183,0.875585637773509,0.875585637773509,0.775775684218015,0.637976767584377,0.696504974745165,0.637976767584377,0.733497972499161,0.670274500238828,0.564011097899326,0.625222313688425,0.625222313688425,0.543603971665803,0,0.60213217882659,0.625222313688425,0.625222313688425,0.551795278311331,0.60213217882659,0.838592640019513,0.914062420602254,0.914062420602254,0.914062420602254,0.914062420602254,0.855534213441467,0.914062420602254,0.914062420602254,0.914062420602254,0.914062420602254,0.914062420602254,0.890972285740419
"Ciona intestinalis",0.757858471294857,0.760378873339634,0.79631492830066,0.775531774342714,0.659430673699401,0.762035427909387,0.697561917538136,0.733497972499161,0.733497972499161,0.695041515493358,0.714076648678313,0.607477870260272,0.742329542567355,0.630568005122107,0.695041515493358,0.645934327266075,0.630568005122107,0.66902446212791,0.607477870260272,0.66902446212791,0.66902446212791,0.645934327266075,0.66902446212791,0.66902446212791,0.802036647458764,0.847088834009167,0.750388731363761,0.772330457229387,0.863796660467291,0.868359807717715,0.868359807717715,0.828754941715703,0.894376861083163,0.896897263127941,0.873807128266106,0.914082746425196,0.894376861083163,0.829903350711912,0.894376861083163,0.776019594093316,0.830004979826621,0.794963261075033,0.882526906308119,0.850788133784567,0.840493104464567,0.865341423010864,0.784851164161509,0.675935241928107,0.849609236053945,0.914082746425196,0.630568005122107,0.630568005122107,0.762035427909387,0.719432503023466,0.775531774342714,0.696504974745165,0.77294023191764,0.868359807717715,0.932833318088966,0.76854985416222,0.658048517739362,0.658048517739362,0.658048517739362,0.630568005122107,0.567344532861774,0.58408284805431,0.586765856682622,0.522292346311371,0.563675721820787,0.60213217882659,0,0.586765856682622,0.586765856682622,0.609042958626787,0.563675721820787,0.89584032033497,0.875605963596451,0.875605963596451,0.875605963596451,0.875605963596451,0.875605963596451,0.875605963596451,0.875605963596451,0.875605963596451,0.875605963596451,0.875605963596451,0.852515828734616
"Dendrodoa carnea",0.732166631096477,0.799160543512505,0.710631421689686,0.68984826773174,0.746994318932488,0.676351921298413,0.736343587711007,0.707806132300781,0.707806132300781,0.669349675294978,0.752858318851184,0.695041515493358,0.656646035956381,0.669349675294978,0.669349675294978,0.733497972499161,0.669349675294978,0.707806132300781,0.695041515493358,0.707806132300781,0.707806132300781,0.733497972499161,0.707806132300781,0.707806132300781,0.71635314084779,0.761405327398193,0.724696891165381,0.746638617031007,0.778113153856317,0.907141477890586,0.907141477890586,0.916318586948789,0.868685020884783,0.935678933300812,0.961370773499192,0.828399239814222,0.868685020884783,0.868685020884783,0.868685020884783,0.814801264266187,0.744321473215647,0.882526906308119,0.796843399697145,0.765104627173593,0.754809597853593,0.904123093183735,0.82363283433438,0.714716912100979,0.888390906226816,0.828399239814222,0.669349675294978,0.669349675294978,0.676351921298413,0.693740662825086,0.749839934144334,0.610821468134191,0.736038700366881,0.907141477890586,0.907141477890586,0.807331524335092,0.632356677540982,0.572365011128388,0.632356677540982,0.669349675294978,0.606126203034645,0.607172982916146,0.501082350071648,0.561074016484242,0.586765856682622,0.625222313688425,0.586765856682622,0,0.501082350071648,0.572141427076029,0.586765856682622,0.87014848013659,0.849914123398071,0.849914123398071,0.849914123398071,0.849914123398071,0.849914123398071,0.849914123398071,0.849914123398071,0.849914123398071,0.849914123398071,0.849914123398071,0.875605963596451
"Didemnum albidum",0.732166631096477,0.799160543512505,0.710631421689686,0.68984826773174,0.746994318932488,0.676351921298413,0.736343587711007,0.707806132300781,0.707806132300781,0.669349675294978,0.752858318851184,0.695041515493358,0.656646035956381,0.669349675294978,0.669349675294978,0.733497972499161,0.669349675294978,0.707806132300781,0.695041515493358,0.707806132300781,0.707806132300781,0.733497972499161,0.707806132300781,0.707806132300781,0.71635314084779,0.761405327398193,0.724696891165381,0.746638617031007,0.778113153856317,0.907141477890586,0.907141477890586,0.916318586948789,0.868685020884783,0.935678933300812,0.961370773499192,0.828399239814222,0.868685020884783,0.868685020884783,0.868685020884783,0.814801264266187,0.744321473215647,0.882526906308119,0.796843399697145,0.765104627173593,0.754809597853593,0.904123093183735,0.82363283433438,0.714716912100979,0.888390906226816,0.828399239814222,0.669349675294978,0.669349675294978,0.676351921298413,0.693740662825086,0.749839934144334,0.610821468134191,0.736038700366881,0.907141477890586,0.907141477890586,0.807331524335092,0.632356677540982,0.572365011128388,0.632356677540982,0.669349675294978,0.606126203034645,0.607172982916146,0.501082350071648,0.561074016484242,0.586765856682622,0.625222313688425,0.586765856682622,0.501082350071648,0,0.572141427076029,0.586765856682622,0.87014848013659,0.849914123398071,0.849914123398071,0.849914123398071,0.849914123398071,0.849914123398071,0.849914123398071,0.849914123398071,0.849914123398071,0.849914123398071,0.849914123398071,0.875605963596451
"Didemnum vexillum",0.803225708100857,0.774515483195626,0.685986361372806,0.66520320741486,0.673567283555393,0.651706860981534,0.711698527394128,0.683161071983902,0.683161071983902,0.740408752299359,0.728213258534305,0.717318617437523,0.727705112960761,0.740408752299359,0.740408752299359,0.660070937122067,0.740408752299359,0.683161071983902,0.717318617437523,0.683161071983902,0.683161071983902,0.660070937122067,0.683161071983902,0.683161071983902,0.78741221785217,0.832464404402573,0.795755968169761,0.721993556714127,0.753468093539437,0.882496417573707,0.882496417573707,0.842891551571694,0.939744097889163,0.911033872983932,0.887943738122097,0.803754179497342,0.939744097889163,0.939744097889163,0.939744097889163,0.790156203949307,0.719676412898767,0.809099870931024,0.772198339380266,0.740459566856713,0.730164537536714,0.879478032866856,0.89469191133876,0.676412898767239,0.863745845909936,0.803754179497342,0.740408752299359,0.740408752299359,0.651706860981534,0.751140786812606,0.725194873827454,0.586176407817312,0.662611664989786,0.882496417573707,0.882496417573707,0.782686464018212,0.703415754545362,0.643424088132768,0.703415754545362,0.740408752299359,0.677185280039026,0.61579113184345,0.572141427076029,0.632133093488623,0.609042958626787,0.551795278311331,0.609042958626787,0.572141427076029,0.572141427076029,0,0.609042958626787,0.84550341981971,0.920973200402451,0.920973200402451,0.920973200402451,0.920973200402451,0.920973200402451,0.920973200402451,0.920973200402451,0.920973200402451,0.920973200402451,0.920973200402451,0.897883065540616
"Diplosoma listerianum",0.757858471294857,0.824852383710885,0.79631492830066,0.775531774342714,0.723904184070652,0.762035427909387,0.762035427909387,0.733497972499161,0.733497972499161,0.695041515493358,0.778550159049564,0.671951380631523,0.742329542567355,0.695041515493358,0.695041515493358,0.710407837637326,0.695041515493358,0.733497972499161,0.671951380631523,0.733497972499161,0.733497972499161,0.710407837637326,0.733497972499161,0.733497972499161,0.802036647458764,0.847088834009167,0.750388731363761,0.772330457229387,0.863796660467291,0.932833318088966,0.932833318088966,0.893228452086954,0.894376861083163,0.961370773499192,0.938280638637357,0.914082746425196,0.894376861083163,0.894376861083163,0.894376861083163,0.840493104464567,0.830004979826621,0.859436771446284,0.882526906308119,0.850788133784567,0.840493104464567,0.929814933382115,0.84932467453276,0.740408752299359,0.914082746425196,0.914082746425196,0.695041515493358,0.695041515493358,0.762035427909387,0.719432503023466,0.718355234407553,0.696504974745165,0.77294023191764,0.932833318088966,0.932833318088966,0.833023364533472,0.658048517739362,0.658048517739362,0.658048517739362,0.695041515493358,0.631818043233025,0.58408284805431,0.586765856682622,0.586765856682622,0.563675721820787,0.60213217882659,0.563675721820787,0.586765856682622,0.586765856682622,0.609042958626787,0,0.89584032033497,0.875605963596451,0.875605963596451,0.875605963596451,0.875605963596451,0.875605963596451,0.875605963596451,0.875605963596451,0.875605963596451,0.875605963596451,0.875605963596451,0.852515828734616
"Small worm",0.87014848013659,0.841438255231359,0.812900799821133,0.891927599418681,0.889081984206836,0.878431252985355,0.878431252985355,0.849893797575129,0.849893797575129,0.907141477890586,0.81460816894824,0.932833318088966,0.907141477890586,0.907141477890586,0.907141477890586,0.875585637773509,0.907141477890586,0.849893797575129,0.932833318088966,0.849893797575129,0.849893797575129,0.875585637773509,0.849893797575129,0.849893797575129,0.821488460014025,0.786202831387136,0.777350935496001,0.783926339217659,0.840218705854853,0.776395621817738,0.776395621817738,0.865910546053233,0.776131386119496,0.804933077227964,0.830624917426344,0.757492606481905,0.737481833795746,0.794993749809445,0.833643302133195,0.764240779698568,0.85371505228818,0.8319664217405,0.80627458154212,0.774688252690631,0.764240779698568,0.85371505228818,0.868928930760084,0.856804577375326,0.757492606481905,0.757492606481905,0.907141477890586,0.907141477890586,0.878431252985355,0.781334796792585,0.891927599418681,0.812900799821133,0.765094464262122,0.776395621817738,0.718883705804039,0.776395621817738,0.87014848013659,0.87014848013659,0.87014848013659,0.907141477890586,0.8348628515097,0.916247446568493,0.87014848013659,0.87014848013659,0.89584032033497,0.838592640019513,0.89584032033497,0.87014848013659,0.87014848013659,0.84550341981971,0.89584032033497,0,0.814872404646483,0.814872404646483,0.757360488632784,0.814872404646483,0.814872404646483,0.814872404646483,0.814872404646483,0.814872404646483,0.757360488632784,0.757360488632784,0.840564244844863
"Cyclopterus lumpus",0.762716342977936,0.829710255393965,0.801172799983739,0.967397380001423,0.964551764789577,0.953901033568097,0.953901033568097,0.925363578157871,0.925363578157871,0.886907121152068,0.890077949530982,0.912598961350448,0.886907121152068,0.886907121152068,0.886907121152068,0.951055418356251,0.886907121152068,0.925363578157871,0.912598961350448,0.925363578157871,0.925363578157871,0.951055418356251,0.925363578157871,0.925363578157871,0.848694574021566,0.813408945394677,0.775887476244194,0.878167017287112,0.876947467910607,0.813124383873492,0.813124383873492,0.902639308108987,0.726211164974542,0.841661839283718,0.867353679482098,0.880402857810706,0.813408945394677,0.813408945394677,0.774667926867689,0.887151031027369,0.929184832870921,0.954876673069301,0.929184832870921,0.762960252853237,0.887151031027369,0.841987052450786,0.761496793601431,0.932274357958068,0.880402857810706,0.880402857810706,0.886907121152068,0.886907121152068,0.953901033568097,0.818612356067766,0.967397380001423,0.888370580403874,0.840564244844863,0.764667621980345,0.764667621980345,0.85186540240048,0.849914123398071,0.849914123398071,0.849914123398071,0.886907121152068,0.814628494771182,0.896013089829975,0.849914123398071,0.849914123398071,0.875605963596451,0.914062420602254,0.875605963596451,0.849914123398071,0.849914123398071,0.920973200402451,0.875605963596451,0.814872404646483,0,0.600943118184497,0.600943118184497,0.54368527495757,0.600943118184497,0.600943118184497,0.54368527495757,0.54368527495757,0.600943118184497,0.600943118184497,0.56937711515595
"Morone saxatilis",0.762716342977936,0.829710255393965,0.801172799983739,0.967397380001423,0.964551764789577,0.953901033568097,0.953901033568097,0.925363578157871,0.925363578157871,0.886907121152068,0.890077949530982,0.912598961350448,0.886907121152068,0.886907121152068,0.886907121152068,0.951055418356251,0.886907121152068,0.925363578157871,0.912598961350448,0.925363578157871,0.925363578157871,0.951055418356251,0.925363578157871,0.925363578157871,0.848694574021566,0.813408945394677,0.775887476244194,0.878167017287112,0.876947467910607,0.813124383873492,0.813124383873492,0.902639308108987,0.726211164974542,0.841661839283718,0.867353679482098,0.880402857810706,0.813408945394677,0.813408945394677,0.774667926867689,0.887151031027369,0.929184832870921,0.954876673069301,0.929184832870921,0.762960252853237,0.887151031027369,0.841987052450786,0.761496793601431,0.932274357958068,0.880402857810706,0.880402857810706,0.886907121152068,0.886907121152068,0.953901033568097,0.818612356067766,0.967397380001423,0.888370580403874,0.840564244844863,0.764667621980345,0.764667621980345,0.85186540240048,0.849914123398071,0.849914123398071,0.849914123398071,0.886907121152068,0.814628494771182,0.896013089829975,0.849914123398071,0.849914123398071,0.875605963596451,0.914062420602254,0.875605963596451,0.849914123398071,0.849914123398071,0.920973200402451,0.875605963596451,0.814872404646483,0.600943118184497,0,0.600943118184497,0.600943118184497,0.600943118184497,0.543766578249337,0.600943118184497,0.600943118184497,0.600943118184497,0.600943118184497,0.626634958382877
"Myoxocephalus octodecemspinosus",0.762716342977936,0.829710255393965,0.801172799983739,0.967397380001423,0.964551764789577,0.953901033568097,0.953901033568097,0.925363578157871,0.925363578157871,0.886907121152068,0.890077949530982,0.912598961350448,0.886907121152068,0.886907121152068,0.886907121152068,0.951055418356251,0.886907121152068,0.925363578157871,0.912598961350448,0.925363578157871,0.925363578157871,0.951055418356251,0.925363578157871,0.925363578157871,0.848694574021566,0.813408945394677,0.718375560230495,0.820655101273413,0.876947467910607,0.813124383873492,0.813124383873492,0.902639308108987,0.668699248960842,0.841661839283718,0.867353679482098,0.880402857810706,0.755897029380977,0.813408945394677,0.774667926867689,0.887151031027369,0.929184832870921,0.954876673069301,0.929184832870921,0.762960252853237,0.887151031027369,0.841987052450786,0.761496793601431,0.932274357958068,0.880402857810706,0.880402857810706,0.886907121152068,0.886907121152068,0.953901033568097,0.761100440054067,0.967397380001423,0.888370580403874,0.840564244844863,0.764667621980345,0.707155705966645,0.85186540240048,0.849914123398071,0.849914123398071,0.849914123398071,0.886907121152068,0.814628494771182,0.896013089829975,0.849914123398071,0.849914123398071,0.875605963596451,0.914062420602254,0.875605963596451,0.849914123398071,0.849914123398071,0.920973200402451,0.875605963596451,0.757360488632784,0.600943118184497,0.600943118184497,0,0.600943118184497,0.600943118184497,0.600943118184497,0.600943118184497,0.600943118184497,0.543431202170798,0.543431202170798,0.626634958382877
"Myoxocephalus scorpius",0.762716342977936,0.829710255393965,0.801172799983739,0.967397380001423,0.964551764789577,0.953901033568097,0.953901033568097,0.925363578157871,0.925363578157871,0.886907121152068,0.890077949530982,0.912598961350448,0.886907121152068,0.886907121152068,0.886907121152068,0.951055418356251,0.886907121152068,0.925363578157871,0.912598961350448,0.925363578157871,0.925363578157871,0.951055418356251,0.925363578157871,0.925363578157871,0.848694574021566,0.813408945394677,0.775887476244194,0.878167017287112,0.876947467910607,0.813124383873492,0.813124383873492,0.902639308108987,0.726211164974542,0.841661839283718,0.867353679482098,0.880402857810706,0.813408945394677,0.813408945394677,0.774667926867689,0.887151031027369,0.929184832870921,0.954876673069301,0.929184832870921,0.762960252853237,0.887151031027369,0.841987052450786,0.761496793601431,0.932274357958068,0.880402857810706,0.880402857810706,0.886907121152068,0.886907121152068,0.953901033568097,0.818612356067766,0.967397380001423,0.888370580403874,0.840564244844863,0.764667621980345,0.764667621980345,0.85186540240048,0.849914123398071,0.849914123398071,0.849914123398071,0.886907121152068,0.814628494771182,0.896013089829975,0.849914123398071,0.849914123398071,0.875605963596451,0.914062420602254,0.875605963596451,0.849914123398071,0.849914123398071,0.920973200402451,0.875605963596451,0.814872404646483,0.54368527495757,0.600943118184497,0.600943118184497,0,0.600943118184497,0.600943118184497,0.54368527495757,0.54368527495757,0.600943118184497,0.600943118184497,0.56937711515595
"Pholis gunnellus",0.704188135817149,0.829710255393965,0.801172799983739,0.967397380001423,0.964551764789577,0.953901033568097,0.953901033568097,0.866835370997083,0.866835370997083,0.82837891399128,0.890077949530982,0.912598961350448,0.886907121152068,0.886907121152068,0.82837891399128,0.951055418356251,0.886907121152068,0.925363578157871,0.912598961350448,0.925363578157871,0.925363578157871,0.951055418356251,0.925363578157871,0.925363578157871,0.848694574021566,0.813408945394677,0.775887476244194,0.878167017287112,0.876947467910607,0.813124383873492,0.813124383873492,0.902639308108987,0.726211164974542,0.841661839283718,0.867353679482098,0.880402857810706,0.813408945394677,0.813408945394677,0.716139719706902,0.887151031027369,0.929184832870921,0.954876673069301,0.929184832870921,0.762960252853237,0.887151031027369,0.841987052450786,0.761496793601431,0.932274357958068,0.880402857810706,0.880402857810706,0.886907121152068,0.886907121152068,0.953901033568097,0.818612356067766,0.967397380001423,0.888370580403874,0.840564244844863,0.764667621980345,0.764667621980345,0.85186540240048,0.791385916237284,0.849914123398071,0.791385916237284,0.886907121152068,0.814628494771182,0.837484882669187,0.849914123398071,0.849914123398071,0.817077756435664,0.855534213441467,0.875605963596451,0.849914123398071,0.849914123398071,0.920973200402451,0.875605963596451,0.814872404646483,0.600943118184497,0.600943118184497,0.600943118184497,0.600943118184497,0,0.600943118184497,0.600943118184497,0.600943118184497,0.600943118184497,0.600943118184497,0.626634958382877
"Pollachius virens",0.762716342977936,0.829710255393965,0.801172799983739,0.967397380001423,0.964551764789577,0.953901033568097,0.953901033568097,0.925363578157871,0.925363578157871,0.886907121152068,0.890077949530982,0.912598961350448,0.886907121152068,0.886907121152068,0.886907121152068,0.951055418356251,0.886907121152068,0.925363578157871,0.912598961350448,0.925363578157871,0.925363578157871,0.951055418356251,0.925363578157871,0.925363578157871,0.848694574021566,0.813408945394677,0.775887476244194,0.878167017287112,0.876947467910607,0.813124383873492,0.813124383873492,0.902639308108987,0.726211164974542,0.841661839283718,0.867353679482098,0.880402857810706,0.813408945394677,0.813408945394677,0.774667926867689,0.887151031027369,0.929184832870921,0.954876673069301,0.929184832870921,0.762960252853237,0.887151031027369,0.841987052450786,0.761496793601431,0.932274357958068,0.880402857810706,0.880402857810706,0.886907121152068,0.886907121152068,0.953901033568097,0.818612356067766,0.967397380001423,0.888370580403874,0.840564244844863,0.764667621980345,0.764667621980345,0.85186540240048,0.849914123398071,0.849914123398071,0.849914123398071,0.886907121152068,0.814628494771182,0.896013089829975,0.849914123398071,0.849914123398071,0.875605963596451,0.914062420602254,0.875605963596451,0.849914123398071,0.849914123398071,0.920973200402451,0.875605963596451,0.814872404646483,0.600943118184497,0.543766578249337,0.600943118184497,0.600943118184497,0.600943118184497,0,0.600943118184497,0.600943118184497,0.600943118184497,0.600943118184497,0.626634958382877
