"","Urticina felina","Semibalanus balanoides","Anomia simplex","Hiatella arctica","Modiolus modiolus","Mytilus edulis","Ostrea edulis","Placopecten magellanicus","Bugulina spicata","Crisia eburnea","Crisularia turrita","Dendrobeania murrayana","Membranipora membranacea","Patinella verrucaria","Schizoporella unicornis","Tricellaria inopinata","Boreochiton ruber","Stenosemus albus","Metridium senile","Pachycerianthus borealis","Amphipoda","Cancer borealis","Cancer irroratus","Carcinus maenus","Homarus americanus","Isopoda","Cucumaria frondosa","Echinarachnius parma","Ophiopholis aculeata","Strongylocentrotus droebachiensis","Buccinum undatum","Crepidula fornicata","Lacuna vincta","Littorina littorea","Littorina obtusata","Littorina saxatilis","Nucella lapillus","Tectura testudinalis","Testudinalia testudinalis","Thylacodes","Obelia","Spirorbis","Asterias forbesi","Asterias rubens","Henricia sanguinolenta","Halichondria panicea","Halisarca dujardinii","Hymedesmia","Leucosolenia","Aplidium pallidum","Boltenia echinata","Boltenia ovifera","Botrylloides violaceus","Botryllus schlosseri","Ciona intestinalis","Ciona savignyi","Dendrodoa carnea","Didemnum albidum","Didemnum vexillum","Diplosoma listerianum","Cyclopterus lumpus","Morone saxatilis","Myoxocephalus octodecemspinosus","Myoxocephalus scorpius","Pholis gunnellus","Pollachius virens","Pseudopleuronectes americanus","Tautoga onitis","Tautogolabrus adspersus","Urophycis regia"
"Cyclopterus lumpus",0.757519623233909,0.975886970172684,0.957378335949765,0.957378335949765,0.929686028257457,0.929686028257457,0.972307692307692,0.880455259026688,0.904568288854003,0.880455259026688,0.880455259026688,0.880455259026688,0.953799058084772,0.880455259026688,0.929686028257457,0.904568288854003,0.839952904238618,0.804631083202512,0.882229199372057,0.769984301412873,0.878649921507064,0.81563579277865,0.81563579277865,0.90276295133438,0.71861852433281,0.881554160125589,0.804631083202512,0.804631083202512,0.766405023547881,0.889183673469388,0.753940345368917,0.929686028257457,0.935384615384615,0.959497645211931,0.935384615384615,0.881554160125589,0.849372056514914,0.881554160125589,0.880455259026688,0.880455259026688,0.843532182103611,0.975886970172684,0.767849293563579,0.767849293563579,0.853861852433281,0.843532182103611,0.843532182103611,0.843532182103611,0.880455259026688,0.799183673469388,0.843532182103611,0.843532182103611,0.867645211930926,0.916875981161695,0.867645211930926,0.886153846153846,0.843532182103611,0.843532182103611,0.916875981161695,0.867645211930926,0,0.563437990580848,0.563437990580848,0.504003139717425,0.563437990580848,0.563437990580848,0.504003139717425,0.504003139717425,0.563437990580848,0.563437990580848
"Morone saxatilis",0.757519623233909,0.975886970172684,0.957378335949765,0.957378335949765,0.929686028257457,0.929686028257457,0.972307692307692,0.880455259026688,0.904568288854003,0.880455259026688,0.880455259026688,0.880455259026688,0.953799058084772,0.880455259026688,0.929686028257457,0.904568288854003,0.839952904238618,0.804631083202512,0.882229199372057,0.769984301412873,0.878649921507064,0.81563579277865,0.81563579277865,0.90276295133438,0.71861852433281,0.881554160125589,0.804631083202512,0.804631083202512,0.766405023547881,0.889183673469388,0.753940345368917,0.929686028257457,0.935384615384615,0.959497645211931,0.935384615384615,0.881554160125589,0.849372056514914,0.881554160125589,0.880455259026688,0.880455259026688,0.843532182103611,0.975886970172684,0.767849293563579,0.767849293563579,0.853861852433281,0.843532182103611,0.843532182103611,0.843532182103611,0.880455259026688,0.799183673469388,0.843532182103611,0.843532182103611,0.867645211930926,0.916875981161695,0.867645211930926,0.886153846153846,0.843532182103611,0.843532182103611,0.916875981161695,0.867645211930926,0.563437990580848,0,0.563437990580848,0.563437990580848,0.563437990580848,0.504128728414443,0.563437990580848,0.563437990580848,0.563437990580848,0.563437990580848
"Myoxocephalus octodecemspinosus",0.757519623233909,0.975886970172684,0.957378335949765,0.957378335949765,0.929686028257457,0.929686028257457,0.972307692307692,0.880455259026688,0.904568288854003,0.880455259026688,0.880455259026688,0.880455259026688,0.953799058084772,0.880455259026688,0.929686028257457,0.904568288854003,0.839952904238618,0.804631083202512,0.8225431711146,0.710298273155416,0.878649921507064,0.81563579277865,0.81563579277865,0.90276295133438,0.658932496075353,0.881554160125589,0.744945054945055,0.804631083202512,0.766405023547881,0.889183673469388,0.753940345368917,0.929686028257457,0.935384615384615,0.959497645211931,0.935384615384615,0.881554160125589,0.849372056514914,0.881554160125589,0.880455259026688,0.880455259026688,0.783846153846154,0.975886970172684,0.767849293563579,0.708163265306123,0.853861852433281,0.843532182103611,0.843532182103611,0.843532182103611,0.880455259026688,0.799183673469388,0.843532182103611,0.843532182103611,0.867645211930926,0.916875981161695,0.867645211930926,0.886153846153846,0.843532182103611,0.843532182103611,0.916875981161695,0.867645211930926,0.563437990580848,0.563437990580848,0,0.563437990580848,0.563437990580848,0.563437990580848,0.563437990580848,0.563437990580848,0.503751962323391,0.503751962323391
"Myoxocephalus scorpius",0.757519623233909,0.975886970172684,0.957378335949765,0.957378335949765,0.929686028257457,0.929686028257457,0.972307692307692,0.880455259026688,0.904568288854003,0.880455259026688,0.880455259026688,0.880455259026688,0.953799058084772,0.880455259026688,0.929686028257457,0.904568288854003,0.839952904238618,0.804631083202512,0.882229199372057,0.769984301412873,0.878649921507064,0.81563579277865,0.81563579277865,0.90276295133438,0.71861852433281,0.881554160125589,0.804631083202512,0.804631083202512,0.766405023547881,0.889183673469388,0.753940345368917,0.929686028257457,0.935384615384615,0.959497645211931,0.935384615384615,0.881554160125589,0.849372056514914,0.881554160125589,0.880455259026688,0.880455259026688,0.843532182103611,0.975886970172684,0.767849293563579,0.767849293563579,0.853861852433281,0.843532182103611,0.843532182103611,0.843532182103611,0.880455259026688,0.799183673469388,0.843532182103611,0.843532182103611,0.867645211930926,0.916875981161695,0.867645211930926,0.886153846153846,0.843532182103611,0.843532182103611,0.916875981161695,0.867645211930926,0.504003139717425,0.563437990580848,0.563437990580848,0,0.563437990580848,0.563437990580848,0.504003139717425,0.504003139717425,0.563437990580848,0.563437990580848
"Pholis gunnellus",0.696562009419152,0.975886970172684,0.957378335949765,0.957378335949765,0.8687284144427,0.8687284144427,0.972307692307692,0.819497645211931,0.904568288854003,0.880455259026688,0.880455259026688,0.819497645211931,0.953799058084772,0.880455259026688,0.929686028257457,0.904568288854003,0.839952904238618,0.804631083202512,0.882229199372057,0.769984301412873,0.878649921507064,0.81563579277865,0.81563579277865,0.90276295133438,0.71861852433281,0.881554160125589,0.804631083202512,0.804631083202512,0.705447409733124,0.889183673469388,0.753940345368917,0.929686028257457,0.935384615384615,0.959497645211931,0.935384615384615,0.881554160125589,0.849372056514914,0.881554160125589,0.880455259026688,0.880455259026688,0.843532182103611,0.975886970172684,0.767849293563579,0.767849293563579,0.853861852433281,0.782574568288854,0.782574568288854,0.782574568288854,0.819497645211931,0.799183673469388,0.843532182103611,0.843532182103611,0.80668759811617,0.855918367346939,0.867645211930926,0.825196232339089,0.843532182103611,0.843532182103611,0.916875981161695,0.867645211930926,0.563437990580848,0.563437990580848,0.563437990580848,0.563437990580848,0,0.563437990580848,0.563437990580848,0.563437990580848,0.563437990580848,0.563437990580848
"Pollachius virens",0.757519623233909,0.975886970172684,0.957378335949765,0.957378335949765,0.929686028257457,0.929686028257457,0.972307692307692,0.880455259026688,0.904568288854003,0.880455259026688,0.880455259026688,0.880455259026688,0.953799058084772,0.880455259026688,0.929686028257457,0.904568288854003,0.839952904238618,0.804631083202512,0.882229199372057,0.769984301412873,0.878649921507064,0.81563579277865,0.81563579277865,0.90276295133438,0.71861852433281,0.881554160125589,0.804631083202512,0.804631083202512,0.766405023547881,0.889183673469388,0.753940345368917,0.929686028257457,0.935384615384615,0.959497645211931,0.935384615384615,0.881554160125589,0.849372056514914,0.881554160125589,0.880455259026688,0.880455259026688,0.843532182103611,0.975886970172684,0.767849293563579,0.767849293563579,0.853861852433281,0.843532182103611,0.843532182103611,0.843532182103611,0.880455259026688,0.799183673469388,0.843532182103611,0.843532182103611,0.867645211930926,0.916875981161695,0.867645211930926,0.886153846153846,0.843532182103611,0.843532182103611,0.916875981161695,0.867645211930926,0.563437990580848,0.504128728414443,0.563437990580848,0.563437990580848,0.563437990580848,0,0.563437990580848,0.563437990580848,0.563437990580848,0.563437990580848
"Pseudopleuronectes americanus",0.757519623233909,0.975886970172684,0.957378335949765,0.957378335949765,0.929686028257457,0.929686028257457,0.972307692307692,0.880455259026688,0.904568288854003,0.880455259026688,0.880455259026688,0.880455259026688,0.953799058084772,0.880455259026688,0.929686028257457,0.904568288854003,0.839952904238618,0.804631083202512,0.882229199372057,0.769984301412873,0.878649921507064,0.81563579277865,0.81563579277865,0.90276295133438,0.71861852433281,0.881554160125589,0.804631083202512,0.804631083202512,0.766405023547881,0.889183673469388,0.753940345368917,0.929686028257457,0.935384615384615,0.959497645211931,0.935384615384615,0.881554160125589,0.849372056514914,0.881554160125589,0.880455259026688,0.880455259026688,0.843532182103611,0.975886970172684,0.767849293563579,0.767849293563579,0.853861852433281,0.843532182103611,0.843532182103611,0.843532182103611,0.880455259026688,0.799183673469388,0.843532182103611,0.843532182103611,0.867645211930926,0.916875981161695,0.867645211930926,0.886153846153846,0.843532182103611,0.843532182103611,0.916875981161695,0.867645211930926,0.504003139717425,0.563437990580848,0.563437990580848,0.504003139717425,0.563437990580848,0.563437990580848,0,0.504003139717425,0.563437990580848,0.563437990580848
"Tautoga onitis",0.757519623233909,0.975886970172684,0.957378335949765,0.957378335949765,0.929686028257457,0.929686028257457,0.972307692307692,0.880455259026688,0.904568288854003,0.880455259026688,0.880455259026688,0.880455259026688,0.953799058084772,0.880455259026688,0.929686028257457,0.904568288854003,0.839952904238618,0.804631083202512,0.882229199372057,0.769984301412873,0.878649921507064,0.81563579277865,0.81563579277865,0.90276295133438,0.71861852433281,0.881554160125589,0.804631083202512,0.804631083202512,0.766405023547881,0.889183673469388,0.753940345368917,0.929686028257457,0.935384615384615,0.959497645211931,0.935384615384615,0.881554160125589,0.849372056514914,0.881554160125589,0.880455259026688,0.880455259026688,0.843532182103611,0.975886970172684,0.767849293563579,0.767849293563579,0.853861852433281,0.843532182103611,0.843532182103611,0.843532182103611,0.880455259026688,0.799183673469388,0.843532182103611,0.843532182103611,0.867645211930926,0.916875981161695,0.867645211930926,0.886153846153846,0.843532182103611,0.843532182103611,0.916875981161695,0.867645211930926,0.504003139717425,0.563437990580848,0.563437990580848,0.504003139717425,0.563437990580848,0.563437990580848,0.504003139717425,0,0.563437990580848,0.563437990580848
"Tautogolabrus adspersus",0.757519623233909,0.975886970172684,0.957378335949765,0.957378335949765,0.929686028257457,0.929686028257457,0.972307692307692,0.880455259026688,0.904568288854003,0.880455259026688,0.880455259026688,0.880455259026688,0.953799058084772,0.880455259026688,0.929686028257457,0.904568288854003,0.839952904238618,0.804631083202512,0.8225431711146,0.710298273155416,0.878649921507064,0.81563579277865,0.81563579277865,0.90276295133438,0.658932496075353,0.881554160125589,0.744945054945055,0.804631083202512,0.766405023547881,0.889183673469388,0.753940345368917,0.929686028257457,0.935384615384615,0.959497645211931,0.935384615384615,0.881554160125589,0.849372056514914,0.881554160125589,0.880455259026688,0.880455259026688,0.783846153846154,0.975886970172684,0.767849293563579,0.708163265306123,0.853861852433281,0.843532182103611,0.843532182103611,0.843532182103611,0.880455259026688,0.799183673469388,0.843532182103611,0.843532182103611,0.867645211930926,0.916875981161695,0.867645211930926,0.886153846153846,0.843532182103611,0.843532182103611,0.916875981161695,0.867645211930926,0.563437990580848,0.563437990580848,0.503751962323391,0.563437990580848,0.563437990580848,0.563437990580848,0.563437990580848,0.563437990580848,0,0.503751962323391
"Urophycis regia",0.757519623233909,0.975886970172684,0.957378335949765,0.957378335949765,0.929686028257457,0.929686028257457,0.972307692307692,0.880455259026688,0.904568288854003,0.880455259026688,0.880455259026688,0.880455259026688,0.953799058084772,0.880455259026688,0.929686028257457,0.904568288854003,0.839952904238618,0.804631083202512,0.8225431711146,0.710298273155416,0.878649921507064,0.81563579277865,0.81563579277865,0.90276295133438,0.658932496075353,0.881554160125589,0.744945054945055,0.804631083202512,0.766405023547881,0.889183673469388,0.753940345368917,0.929686028257457,0.935384615384615,0.959497645211931,0.935384615384615,0.881554160125589,0.849372056514914,0.881554160125589,0.880455259026688,0.880455259026688,0.783846153846154,0.975886970172684,0.767849293563579,0.708163265306123,0.853861852433281,0.843532182103611,0.843532182103611,0.843532182103611,0.880455259026688,0.799183673469388,0.843532182103611,0.843532182103611,0.867645211930926,0.916875981161695,0.867645211930926,0.886153846153846,0.843532182103611,0.843532182103611,0.916875981161695,0.867645211930926,0.563437990580848,0.563437990580848,0.503751962323391,0.563437990580848,0.563437990580848,0.563437990580848,0.563437990580848,0.563437990580848,0.503751962323391,0
